FECHA,DEPARTAMENTO,MUNICIPIO,TIPO_DE_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPARECIDOS,AFECTADOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,VIVIENDAS_AVERIADAS,LATITUD,LONGITUD
2018-01-30,LA GUAJIRA,BARRANCAS,INCENDIO FORESTAL,44078,0,0,0,0,0,0,0,10.94871677,-72.69696879
2018-01-30,META,PUERTO GAITAN,INCENDIO FORESTAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2018-01-30,CUNDINAMARCA,"BOGOTA, D.C.",INCENDIO ESTRUCTURAL,11001,0,3,0,3,1,0,1,4.316107698,-74.1810727
2018-01-30,CUNDINAMARCA,"BOGOTA, D.C.",INCENDIO FORESTAL,11001,0,0,0,0,0,0,0,4.316107698,-74.1810727
2018-01-30,VICHADA,PUERTO CARREÑO,INCENDIO FORESTAL,99001,0,0,0,0,0,0,0,5.836529669,-68.14122234
2018-01-30,CASANARE,NUNCHIA,INCENDIO FORESTAL,85225,0,0,0,0,0,0,0,5.529181235,-72.09251937
2018-01-30,VICHADA,CUMARIBO,INCENDIO FORESTAL,99773,0,0,0,0,0,0,0,4.262454746,-69.52140484
2018-01-30,CASANARE,OROCUE,INCENDIO FORESTAL,85230,0,0,0,0,0,0,0,4.915139133,-71.59873966
2018-01-30,BOYACA,SOGAMOSO,INCENDIO FORESTAL,15759,0,0,0,0,0,0,0,5.646672053,-72.8709565
2018-01-30,CUNDINAMARCA,ZIPAQUIRA,DESLIZAMIENTO,25899,1,1,0,2,0,0,0,5.06631685,-74.04960323
2018-01-30,META,LA MACARENA,INCENDIO FORESTAL,50350,0,0,0,0,0,0,0,2.161863917,-74.09488076
2018-01-30,SANTANDER,VALLE DE SAN JOSE,INCENDIO FORESTAL,68855,0,0,0,0,0,0,0,6.434578919,-73.10997171
2018-01-31,SANTANDER,LEBRIJA,INCENDIO FORESTAL,68406,0,0,0,0,0,0,0,7.204060063,-73.29138097
2018-01-31,CASANARE,PAZ DE ARIPORO,INCENDIO FORESTAL,85250,0,0,0,0,0,0,0,5.779915281,-70.86947037
2018-01-31,CUNDINAMARCA,CAQUEZA,INCENDIO FORESTAL,25151,0,0,0,0,0,0,0,4.402259457,-73.94482435
2018-01-31,BOYACA,MONIQUIRA,INCENDIO FORESTAL,15469,0,0,0,0,0,0,0,5.863370485,-73.55852538
2018-01-31,BOYACA,TUNJA,INCENDIO FORESTAL,15001,0,0,0,0,0,0,0,5.518472615,-73.37801856
2018-01-31,CASANARE,PORE,INCENDIO FORESTAL,85263,0,0,0,0,0,0,0,5.663194953,-71.92580806
2018-01-31,CASANARE,OROCUE,INCENDIO FORESTAL,85230,0,0,0,0,0,0,0,4.915139133,-71.59873966
2018-01-31,BOLIVAR,SANTA ROSA DEL SUR,INCENDIO FORESTAL,13688,0,0,0,0,0,0,0,7.772519173,-74.26272843
2018-01-31,CUNDINAMARCA,COGUA,INCENDIO FORESTAL,25200,0,0,0,0,0,0,0,5.103127532,-73.97536559
2018-01-31,HUILA,AGRADO,INCENDIO FORESTAL,41013,0,0,0,0,0,0,0,2.26975042,-75.71632236
2018-01-31,HUILA,ISNOS,INCENDIO FORESTAL,41359,0,0,0,0,0,0,0,1.945591321,-76.18204722
2018-01-31,MAGDALENA,EL RETEN,INCENDIO FORESTAL,47268,0,0,0,0,0,0,0,10.65961696,-74.3251597
2018-01-31,SANTANDER,GUAVATA,SEQUIA,68324,0,0,0,0,0,0,0,5.944894844,-73.72173671
2018-01-31,SANTANDER,RIONEGRO,INCENDIO FORESTAL,68615,0,0,0,0,0,0,0,7.474226085,-73.37246417
2018-02-01,SANTANDER,SABANA DE TORRES,INCENDIO FORESTAL,68655,0,0,0,0,0,0,0,7.4065422,-73.57131807
2018-02-01,CASANARE,PAZ DE ARIPORO,INCENDIO FORESTAL,85250,0,0,0,0,0,0,0,5.779915281,-70.86947037
2018-02-01,CASANARE,YOPAL,INCENDIO FORESTAL,85001,0,0,0,0,0,0,0,5.242744761,-72.25802857
2018-02-01,ANTIOQUIA,AMALFI,INCENDIO FORESTAL,5031,0,0,0,0,0,0,0,6.977788843,-74.9812393
2018-02-01,GUAVIARE,SAN JOSE DEL GUAVIARE,INCENDIO FORESTAL,95001,0,0,0,0,0,0,0,2.484286091,-71.91916993
2018-02-01,BOLIVAR,EL CARMEN DE BOLIVAR,INCENDIO FORESTAL,13244,0,0,0,0,0,0,0,9.699819876,-75.15793573
2018-02-01,CUNDINAMARCA,MOSQUERA,INCENDIO ESTRUCTURAL,25473,0,0,0,6,0,0,0,4.672714223,-74.23573194
2018-02-01,NARIÑO,CONSACA,INCENDIO FORESTAL,52207,0,0,0,0,0,0,0,1.209066732,-77.44063921
2018-02-01,SANTANDER,ARATOCA,INCENDIO FORESTAL,68051,0,0,0,0,0,0,0,6.716766585,-73.01162697
2018-02-01,SANTANDER,CIMITARRA,INCENDIO FORESTAL,68190,0,0,0,0,0,0,0,6.40972961,-74.17030427
2018-02-01,SANTANDER,GUEPSA,INCENDIO FORESTAL,68327,0,0,0,0,0,0,0,6.04656148,-73.57847854
2018-02-02,META,PUERTO GAITAN,INCENDIO FORESTAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2018-02-02,META,PUERTO GAITAN,INCENDIO FORESTAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2018-02-02,RISARALDA,PEREIRA,EXPLOSION,66001,0,1,0,1,0,0,0,4.803662773,-75.79579093
2018-02-02,VICHADA,PUERTO CARREÑO,INCENDIO FORESTAL,99001,0,0,0,0,0,0,0,5.836529669,-68.14122234
2018-02-02,TOLIMA,PALOCABILDO,VENDAVAL,73520,0,0,0,5,2,0,2,5.094035737,-75.0184505
2018-02-02,CUNDINAMARCA,GUAYABETAL,INCENDIO FORESTAL,25335,0,0,0,0,0,0,0,4.231875945,-73.83543981
2018-02-02,RISARALDA,LA CELIA,VENDAVAL,66383,0,0,0,20,4,0,4,4.988127679,-76.00822678
2018-02-02,CUNDINAMARCA,RICAURTE,INCENDIO FORESTAL,25612,0,0,0,0,0,0,0,4.307363489,-74.72943403
2018-02-02,RISARALDA,SANTUARIO,VENDAVAL,66687,0,0,0,10,2,0,2,5.076100313,-76.02286946
2018-02-02,TOLIMA,AMBALEMA,INUNDACION,73030,0,0,0,30,6,0,6,4.803365246,-74.80998676
2018-02-02,TOLIMA,MURILLO,INCENDIO FORESTAL,73461,0,0,0,0,0,0,0,4.826734468,-75.21993987
2018-02-02,VALLE DEL CAUCA,RESTREPO,INCENDIO FORESTAL,76606,0,0,0,0,0,0,0,3.806494973,-76.53489853
2018-02-03,CUNDINAMARCA,GUASCA,INCENDIO FORESTAL,25322,0,0,0,0,0,0,0,4.801276832,-73.84643485
2018-02-03,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,68001,0,0,0,0,0,0,0,7.155833544,-73.11156997
2018-02-03,SANTANDER,LA PAZ,INCENDIO ESTRUCTURAL,68397,1,0,0,5,1,1,0,6.21737437,-73.62977195
2018-02-03,SANTANDER,SAN JOSE DE MIRANDA,INCENDIO FORESTAL,68684,0,0,0,0,0,0,0,6.629400185,-72.73976423
2018-02-04,VICHADA,PUERTO CARREÑO,INCENDIO FORESTAL,99001,0,0,0,0,0,0,0,5.836529669,-68.14122234
2018-02-04,GUAINIA,INIRIDA,INCENDIO FORESTAL,94001,0,0,0,0,0,0,0,3.516363079,-68.00834728
2018-02-04,GUAINIA,INIRIDA,INCENDIO FORESTAL,94001,0,0,0,0,0,0,0,3.516363079,-68.00834728
2018-02-04,GUAINIA,INIRIDA,INCENDIO FORESTAL,94001,0,0,0,0,0,0,0,3.516363079,-68.00834728
2018-02-04,GUAINIA,INIRIDA,INCENDIO FORESTAL,94001,0,0,0,0,0,0,0,3.516363079,-68.00834728
2018-02-04,BOLIVAR,NOROSI,ACCIDENTE MINERO,13490,1,0,0,1,0,0,0,8.50613476,-74.11588912
2018-02-04,BOLIVAR,NOROSI,EXPLOSION,13490,0,1,0,1,0,0,0,8.50613476,-74.11588912
2018-02-04,CAQUETA,FLORENCIA,INCENDIO FORESTAL,18001,0,0,0,0,0,0,0,1.749138704,-75.55823906
2018-02-04,CASANARE,HATO COROZAL,INCENDIO FORESTAL,85125,0,0,0,0,0,0,0,6.03948032,-71.52445752
2018-02-04,CHOCO,BAHIA SOLANO,OTROS,27075,0,21,0,21,0,0,0,6.162762775,-77.41653534
2018-02-04,SANTANDER,EL CARMEN DE CHUCURI,INCENDIO ESTRUCTURAL,68235,0,0,0,5,1,1,0,6.664260002,-73.56475288
2018-02-05,SANTANDER,FLORIDABLANCA,INCENDIO FORESTAL,68276,0,0,0,0,0,0,0,7.079704598,-73.0679925
2018-02-05,VALLE DEL CAUCA,FLORIDA,VENDAVAL,76275,0,0,0,175,35,0,35,3.304104295,-76.16477307
2018-02-05,SANTANDER,SABANA DE TORRES,INCENDIO FORESTAL,68655,0,0,0,0,0,0,0,7.4065422,-73.57131807
2018-02-05,CUNDINAMARCA,CAQUEZA,INCENDIO FORESTAL,25151,0,0,0,0,0,0,0,4.402259457,-73.94482435
2018-02-05,CASANARE,NUNCHIA,INCENDIO FORESTAL,85225,0,0,0,0,0,0,0,5.529181235,-72.09251937
2018-02-05,ANTIOQUIA,MEDELLIN,INCENDIO FORESTAL,5001,0,0,0,0,0,0,0,6.257590259,-75.61103107
2018-02-05,CESAR,EL PASO,INCENDIO FORESTAL,20250,0,0,0,0,0,0,0,9.683474681,-73.73833778
2018-02-05,CUNDINAMARCA,ZIPAQUIRA,INCENDIO FORESTAL,25899,0,0,0,0,0,0,0,5.06631685,-74.04960323
2018-02-05,HUILA,ISNOS,AVENIDA TORRENCIAL,41359,0,0,0,48,17,0,0,1.945591321,-76.18204722
2018-02-05,BOYACA,PAYA,INCENDIO FORESTAL,15533,0,0,0,0,0,0,0,5.621242742,-72.3692906
2018-02-05,LA GUAJIRA,SAN JUAN DEL CESAR,CRECIENTE SUBITA,44650,0,0,0,250,100,0,0,10.81311496,-73.08659986
2018-02-05,QUINDIO,ARMENIA,VENDAVAL,63001,0,0,0,25,8,0,8,4.499501128,-75.72489985
2018-02-05,SANTANDER,SIMACOTA,REMOCION EN MASA,68745,0,0,0,0,0,0,0,6.494231551,-73.45910992
2018-02-05,VALLE DEL CAUCA,PRADERA,VENDAVAL,76563,0,0,0,10,2,0,2,3.42063665,-76.17841841
2018-02-06,SANTANDER,LEBRIJA,INCENDIO FORESTAL,68406,0,0,0,0,0,0,0,7.204060063,-73.29138097
2018-02-06,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,68001,0,0,0,0,0,0,0,7.155833544,-73.11156997
2018-02-06,ANTIOQUIA,BELLO,INCENDIO FORESTAL,5088,0,0,0,0,0,0,0,6.358841086,-75.58973588
2018-02-06,CUNDINAMARCA,FUNZA,OTROS,25286,0,12,0,12,0,0,0,4.743996711,-74.19865992
2018-02-06,CUNDINAMARCA,GACHALA,INCENDIO FORESTAL,25293,0,0,0,0,0,0,0,4.65495513,-73.51055381
2018-02-06,CUNDINAMARCA,MANTA,INCENDIO FORESTAL,25436,0,0,0,0,0,0,0,4.976881151,-73.56313741
2018-02-06,CUNDINAMARCA,NILO,INCENDIO FORESTAL,25488,0,0,0,0,0,0,0,4.294780933,-74.614695
2018-02-06,SANTANDER,GIRON,INCENDIO FORESTAL,68307,0,0,0,0,0,0,0,6.976734127,-73.205267
2018-02-07,CASANARE,AGUAZUL,INCENDIO FORESTAL,85010,0,0,0,0,0,0,0,5.126121886,-72.54821017
2018-02-07,CASANARE,AGUAZUL,INCENDIO FORESTAL,85010,0,0,0,0,0,0,0,5.126121886,-72.54821017
2018-02-07,CASANARE,AGUAZUL,INCENDIO FORESTAL,85010,0,0,0,0,0,0,0,5.126121886,-72.54821017
2018-02-07,RISARALDA,SANTA ROSA DE CABAL,INCENDIO ESTRUCTURAL,66682,0,0,0,40,8,8,0,4.833789828,-75.54950174
2018-02-07,CASANARE,NUNCHIA,INCENDIO FORESTAL,85225,0,0,0,0,0,0,0,5.529181235,-72.09251937
2018-02-07,HUILA,ISNOS,DESLIZAMIENTO,41359,0,0,0,0,0,0,0,1.945591321,-76.18204722
2018-02-07,ANTIOQUIA,BELLO,INCENDIO FORESTAL,5088,0,0,0,0,0,0,0,6.358841086,-75.58973588
2018-02-07,SANTANDER,GIRON,INCENDIO FORESTAL,68307,0,0,0,0,0,0,0,6.976734127,-73.205267
2018-02-07,ANTIOQUIA,REMEDIOS,ACCIDENTE MINERO,5604,0,0,0,7,0,0,0,6.997267375,-74.55865652
2018-02-07,BOYACA,AQUITANIA,INCENDIO FORESTAL,15047,0,0,0,0,0,0,0,5.437416373,-72.87149471
2018-02-07,BOYACA,TOTA,INCENDIO FORESTAL,15822,0,0,0,0,0,0,0,5.501297215,-72.99633297
2018-02-07,CESAR,LA JAGUA DE IBIRICO,INCENDIO FORESTAL,20400,0,0,0,0,0,0,0,9.52099808,-73.32249338
2018-02-07,CHOCO,BAJO BAUDO,ACCIDENTE TRANSPORTE MARITIMO O FLUVIAL,27077,1,0,0,4,0,0,0,4.492865435,-77.08271352
2018-02-07,HUILA,AIPE,INCENDIO FORESTAL,41016,0,0,0,0,0,0,0,3.243441923,-75.27670655
2018-02-07,HUILA,SALADOBLANCO,AVENIDA TORRENCIAL,41660,0,0,0,0,0,0,0,2.100382849,-76.22897871
2018-02-07,HUILA,TESALIA,DESLIZAMIENTO,41797,1,0,0,1,0,0,0,2.526855132,-75.68259642
2018-02-07,META,VISTAHERMOSA,INCENDIO FORESTAL,50711,0,0,0,0,0,0,0,2.811616698,-73.66652234
2018-02-07,PUTUMAYO,PUERTO LEGUIZAMO,INCENDIO FORESTAL,86573,0,0,0,0,0,0,0,0.05947197,-75.06479327
2018-02-08,BOYACA,PUERTO BOYACA,INCENDIO FORESTAL,15572,0,0,0,0,0,0,0,5.953466654,-74.4528581
2018-02-08,BOYACA,SUTATENZA,INCENDIO FORESTAL,15778,0,0,0,0,0,0,0,5.030711335,-73.41224401
2018-02-08,RISARALDA,SANTA ROSA DE CABAL,INCENDIO ESTRUCTURAL,66682,0,0,0,35,11,8,0,4.833789828,-75.54950174
2018-02-08,CUNDINAMARCA,LA VEGA,INCENDIO FORESTAL,25402,0,0,0,0,0,0,0,4.978619842,-74.33936061
2018-02-08,VICHADA,CUMARIBO,INCENDIO FORESTAL,99773,0,0,0,0,0,0,0,4.262454746,-69.52140484
2018-02-08,CUNDINAMARCA,SOACHA,INCENDIO ESTRUCTURAL,25754,0,0,0,5,1,0,1,4.581866267,-74.24029696
2018-02-08,CASANARE,OROCUE,INCENDIO FORESTAL,85230,0,0,0,0,0,0,0,4.915139133,-71.59873966
2018-02-08,CUNDINAMARCA,GACHALA,INCENDIO FORESTAL,25293,0,0,0,0,0,0,0,4.65495513,-73.51055381
2018-02-08,SANTANDER,GIRON,INCENDIO FORESTAL,68307,0,0,0,0,0,0,0,6.976734127,-73.205267
2018-02-08,BOLIVAR,RIO VIEJO,INCENDIO FORESTAL,13600,0,0,0,0,0,0,0,8.559982465,-73.90298668
2018-02-08,BOLIVAR,ZAMBRANO,INCENDIO FORESTAL,13894,0,0,0,0,0,0,0,9.745147021,-74.88067037
2018-02-08,CUNDINAMARCA,JUNIN,INCENDIO FORESTAL,25372,0,0,0,0,0,0,0,4.705170789,-73.69247873
2018-02-08,CUNDINAMARCA,UBATE,INCENDIO FORESTAL,25843,0,0,0,0,0,0,0,5.316080652,-73.82010566
2018-02-08,META,LEJANIAS,INCENDIO FORESTAL,50400,0,0,0,0,0,0,0,3.614714873,-74.09628467
2018-02-08,SANTANDER,BARRANCABERMEJA,INCENDIO FORESTAL,68081,0,0,0,0,0,0,0,7.054074558,-73.78211646
2018-02-08,SANTANDER,BETULIA,INCENDIO FORESTAL,68092,0,0,0,0,0,0,0,7.033255886,-73.37872388
2018-02-08,SANTANDER,CURITI,INCENDIO FORESTAL,68229,0,0,0,0,0,0,0,6.608966483,-73.05897888
2018-02-08,SUCRE,OVEJAS,INCENDIO FORESTAL,70508,0,0,0,0,0,0,0,9.549655271,-75.18855916
2018-02-09,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322,0,0,0,0,0,0,0,5.01450831,-73.48812352
2018-02-09,BOYACA,GUATEQUE,INCENDIO FORESTAL,15322,0,0,0,0,0,0,0,5.01450831,-73.48812352
2018-02-09,TOLIMA,ORTEGA,INCENDIO ESTRUCTURAL,73504,0,2,0,5,1,0,1,3.937793962,-75.27824314
2018-02-09,SANTANDER,PUERTO WILCHES,INCENDIO FORESTAL,68575,0,0,0,0,0,0,0,7.398198257,-73.8354696
2018-02-09,SUCRE,COVEÑAS,INCENDIO FORESTAL,70221,0,0,0,0,0,0,0,9.394449802,-75.6574915
2018-02-09,CUNDINAMARCA,FOMEQUE,INCENDIO FORESTAL,25279,0,0,0,0,0,0,0,4.528568462,-73.79705267
2018-02-09,BOYACA,PUERTO BOYACA,INCENDIO FORESTAL,15572,0,0,0,0,0,0,0,5.953466654,-74.4528581
2018-02-09,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,68001,0,0,0,0,0,0,0,7.155833544,-73.11156997
2018-02-09,SANTANDER,SAN JOSE DE MIRANDA,INCENDIO FORESTAL,68684,0,0,0,0,0,0,0,6.629400185,-72.73976423
2018-02-09,CASANARE,TAURAMENA,INCENDIO FORESTAL,85410,0,0,0,0,0,0,0,4.697463691,-72.62922436
2018-02-09,CUNDINAMARCA,CHIPAQUE,INCENDIO FORESTAL,25178,0,0,0,0,0,0,0,4.463746629,-74.04605246
2018-02-09,CUNDINAMARCA,QUETAME,INCENDIO FORESTAL,25594,0,0,0,0,0,0,0,4.334589044,-73.85264561
2018-02-09,SANTANDER,EL PLAYON,INCENDIO FORESTAL,68255,0,0,0,0,0,0,0,7.524284721,-73.18158192
2018-02-09,SANTANDER,MATANZA,INCENDIO FORESTAL,68444,0,0,0,0,0,0,0,7.348778319,-73.05438997
2018-02-09,SANTANDER,SAN ANDRES,INCENDIO FORESTAL,68669,0,0,0,0,0,0,0,6.796483063,-72.81613202
2018-02-09,SANTANDER,SAN MIGUEL,INCENDIO FORESTAL,68686,0,0,0,0,0,0,0,6.568121541,-72.64322497
2018-02-09,TOLIMA,ALPUJARRA,INCENDIO FORESTAL,73024,0,0,0,0,0,0,0,3.390015064,-74.94078233
2018-02-10,META,PUERTO GAITAN,INCENDIO FORESTAL,50568,0,0,0,0,0,0,0,4.005034467,-71.63157429
2018-02-10,SANTANDER,SABANA DE TORRES,INCENDIO FORESTAL,68655,0,0,0,0,0,0,0,7.4065422,-73.57131807
2018-02-10,CAQUETA,VALPARAISO,INCENDIO FORESTAL,18860,0,0,0,0,0,0,0,1.07534915,-75.73779004
2018-02-10,BOYACA,CHITA,INCENDIO FORESTAL,15183,0,0,0,0,0,0,0,6.091468485,-72.43903174
2018-02-10,CUNDINAMARCA,RICAURTE,INCENDIO FORESTAL,25612,0,0,0,0,0,0,0,4.307363489,-74.72943403
2018-02-10,CAQUETA,FLORENCIA,INCENDIO FORESTAL,18001,0,0,0,0,0,0,0,1.749138704,-75.55823906
2018-02-10,ANTIOQUIA,CAUCASIA,INCENDIO ESTRUCTURAL,5154,0,0,0,12,3,1,2,7.867941792,-75.03501824
2018-02-10,CAQUETA,BELEN DE LOS ANDAQUIES,INCENDIO FORESTAL,18094,0,0,0,0,0,0,0,1.536174657,-75.90947504
2018-02-10,CAQUETA,EL PAUJIL,INCENDIO FORESTAL,18256,0,0,0,0,0,0,0,1.476630016,-75.20231825
2018-02-10,CESAR,PELAYA,EXPLOSION,20550,0,0,0,0,0,0,0,8.764116734,-73.63295546
2018-02-10,SANTANDER,BARICHARA,INCENDIO FORESTAL,68079,0,0,0,0,0,0,0,6.647062543,-73.21518466
2018-02-10,SANTANDER,PIEDECUESTA,INCENDIO FORESTAL,68547,0,0,0,0,0,0,0,6.97082104,-73.01481196
2018-02-10,TOLIMA,CARMEN DE APICALA,INCENDIO FORESTAL,73148,0,0,0,0,0,0,0,4.123416795,-74.74700246
2018-02-10,TOLIMA,COELLO,INCENDIO FORESTAL,73200,0,0,0,0,0,0,0,4.315603867,-74.91470256
2018-02-11,BOYACA,CHIQUIZA,INCENDIO FORESTAL,15232,0,0,0,0,0,0,0,5.643075648,-73.44562391
2018-02-11,TOLIMA,PALOCABILDO,DESLIZAMIENTO,73520,0,1,0,1,0,0,0,5.094035737,-75.0184505
2018-02-11,CUNDINAMARCA,CAQUEZA,INCENDIO FORESTAL,25151,0,0,0,0,0,0,0,4.402259457,-73.94482435
2018-02-11,CUNDINAMARCA,CAQUEZA,INCENDIO FORESTAL,25151,0,0,0,0,0,0,0,4.402259457,-73.94482435
2018-02-11,CUNDINAMARCA,MEDINA,INCENDIO FORESTAL,25438,0,0,0,0,0,0,0,4.484437919,-73.40598487
2018-02-11,BOYACA,CUITIVA,INCENDIO FORESTAL,15226,0,0,0,0,0,0,0,5.58775449,-72.93953686
2018-02-11,CUNDINAMARCA,GACHALA,INCENDIO FORESTAL,25293,0,0,0,0,0,0,0,4.65495513,-73.51055381
2018-02-11,META,VISTAHERMOSA,INCENDIO FORESTAL,50711,0,0,0,0,0,0,0,2.811616698,-73.66652234
2018-02-11,CAQUETA,LA MONTAÑITA,INCENDIO FORESTAL,18410,0,0,0,0,0,0,0,1.302860442,-75.23572732
2018-02-11,CUNDINAMARCA,GUATAVITA,INCENDIO FORESTAL,25326,0,0,0,0,0,0,0,4.91158717,-73.78648564
2018-02-11,SANTANDER,LOS SANTOS,INCENDIO FORESTAL,68418,0,0,0,0,0,0,0,6.812162934,-73.10785086
2018-02-11,SANTANDER,SAN GIL,INCENDIO FORESTAL,68679,0,0,0,0,0,0,0,6.550778765,-73.11887911
2018-02-11,TOLIMA,FRESNO,DESLIZAMIENTO,73283,0,0,0,10,2,0,2,5.186694812,-75.05228995
2018-02-11,VICHADA,LA PRIMAVERA,INCENDIO FORESTAL,99524,0,0,0,0,0,0,0,5.517593607,-69.62044054
2018-02-12,SANTANDER,GALAN,INCENDIO FORESTAL,68296,0,0,0,0,0,0,0,6.671810994,-73.32467124
2018-02-12,SANTANDER,SABANA DE TORRES,INCENDIO FORESTAL,68655,0,0,0,0,0,0,0,7.4065422,-73.57131807
2018-02-12,CUNDINAMARCA,PUERTO SALGAR,INCENDIO FORESTAL,25572,0,0,0,0,0,0,0,5.619752748,-74.5801923
2018-02-12,CASANARE,YOPAL,INCENDIO FORESTAL,85001,0,0,0,0,0,0,0,5.242744761,-72.25802857
2018-02-12,TOLIMA,MARIQUITA,INUNDACION,73443,0,0,0,4,1,0,1,5.235322593,-74.90668089
2018-02-12,CUNDINAMARCA,GACHETA,INCENDIO FORESTAL,25297,0,0,0,0,0,0,0,4.867551134,-73.61773287
2018-02-12,SANTANDER,HATO,INCENDIO ESTRUCTURAL,68344,0,0,0,5,1,1,0,6.559878299,-73.36178841
2018-02-12,TOLIMA,PLANADAS,INCENDIO FORESTAL,73555,0,0,0,0,0,0,0,3.09897343,-75.81684413
2018-02-12,TOLIMA,RONCESVALLES,INCENDIO FORESTAL,73622,0,0,0,0,0,0,0,4.097861181,-75.59428027
2018-02-13,CUNDINAMARCA,GUASCA,INCENDIO ESTRUCTURAL,25322,0,0,0,5,1,0,1,4.801276832,-73.84643485
2018-02-13,SANTANDER,SABANA DE TORRES,INCENDIO ESTRUCTURAL,68655,0,0,0,5,1,0,1,7.4065422,-73.57131807
2018-02-13,VICHADA,PUERTO CARREÑO,INCENDIO FORESTAL,99001,0,0,0,0,0,0,0,5.836529669,-68.14122234
2018-02-13,CASANARE,TAMARA,INCENDIO FORESTAL,85400,0,0,0,0,0,0,0,5.878927424,-72.20067822
2018-02-13,CASANARE,TAMARA,INCENDIO FORESTAL,85400,0,0,0,0,0,0,0,5.878927424,-72.20067822
2018-02-13,CASANARE,YOPAL,INCENDIO FORESTAL,85001,0,0,0,0,0,0,0,5.242744761,-72.25802857
2018-02-13,CUNDINAMARCA,CAQUEZA,INCENDIO FORESTAL,25151,0,0,0,0,0,0,0,4.402259457,-73.94482435
2018-02-13,CUNDINAMARCA,MEDINA,INCENDIO FORESTAL,25438,0,0,0,0,0,0,0,4.484437919,-73.40598487
2018-02-13,MAGDALENA,SANTA MARTA,INCENDIO FORESTAL,47001,0,0,0,0,0,0,0,11.12189436,-73.88527855
2018-02-13,SANTANDER,OCAMONTE,INCENDIO FORESTAL,68498,0,0,0,0,0,0,0,6.355368858,-73.12211833
2018-02-13,QUINDIO,ARMENIA,VENDAVAL,63001,0,0,0,65,13,0,7,4.499501128,-75.72489985
2018-02-13,BOYACA,TOTA,INCENDIO FORESTAL,15822,0,0,0,0,0,0,0,5.501297215,-72.99633297
2018-02-13,SUCRE,OVEJAS,INCENDIO FORESTAL,70508,0,0,0,0,0,0,0,9.549655271,-75.18855916
2018-02-13,BOYACA,MACANAL,INCENDIO FORESTAL,15425,0,0,0,0,0,0,0,4.980176495,-73.29413695
2018-02-13,CORDOBA,CIENAGA DE ORO,INCENDIO FORESTAL,23189,0,0,0,150,30,0,0,8.841811894,-75.60779829
2018-02-13,CUNDINAMARCA,ALBAN,INCENDIO ESTRUCTURAL,25019,0,0,0,5,1,1,0,4.891121638,-74.44278432
2018-02-13,CUNDINAMARCA,NOCAIMA,INCENDIO FORESTAL,25491,0,0,0,0,0,0,0,5.066110761,-74.38975476
2018-02-13,MAGDALENA,CIENAGA,INCENDIO FORESTAL,47189,0,0,0,0,0,0,0,10.85754552,-74.02500493
2018-02-13,MAGDALENA,ZONA BANANERA,INCENDIO FORESTAL,47980,0,0,0,0,0,0,0,10.79634658,-74.17798317
2018-02-13,SANTANDER,CONCEPCION,INUNDACION,68207,0,0,0,1593,23,0,0,6.76062337,-72.61815735
2018-02-13,SANTANDER,CONTRATACION,INCENDIO FORESTAL,68211,0,0,0,0,0,0,0,6.303116611,-73.50211527
2018-02-14,CUNDINAMARCA,"BOGOTA, D.C.",INUNDACION,11001,0,0,0,25,5,0,0,4.316107698,-74.1810727
2018-02-14,CUNDINAMARCA,CHOACHI,INCENDIO FORESTAL,25181,0,0,0,0,0,0,0,4.578183896,-73.95290054
2018-02-14,TOLIMA,PALOCABILDO,VENDAVAL,73520,0,0,0,5,1,0,1,5.094035737,-75.0184505
2018-02-14,CAUCA,SUCRE,REMOCION EN MASA,19785,0,0,0,0,0,0,0,2.057735184,-76.90993965
2018-02-14,CAUCA,TIMBIQUI,DESLIZAMIENTO,19809,0,0,0,15,3,0,3,2.699475127,-77.49131577
2018-02-14,CUNDINAMARCA,FACATATIVA,INCENDIO FORESTAL,25269,0,0,0,0,0,0,0,4.834052334,-74.3380229
2018-02-14,CUNDINAMARCA,FACATATIVA,INCENDIO FORESTAL,25269,0,0,0,0,0,0,0,4.834052334,-74.3380229
2018-02-14,CUNDINAMARCA,SAN FRANCISCO,INCENDIO FORESTAL,25658,0,0,0,0,0,0,0,4.964100703,-74.27217129
2018-02-14,CUNDINAMARCA,TABIO,INCENDIO FORESTAL,25785,0,0,0,0,0,0,0,4.951520046,-74.08449648
2018-02-14,META,CASTILLA LA NUEVA,INCENDIO FORESTAL,50150,0,0,0,0,0,0,0,3.805154089,-73.53886668
2018-02-14,SANTANDER,PUERTO PARRA,INCENDIO FORESTAL,68573,0,0,0,0,0,0,0,6.685278856,-73.95761256
2018-02-14,SANTANDER,ZAPATOCA,INCENDIO FORESTAL,68895,0,0,0,0,0,0,0,6.813725566,-73.30975044
2018-02-15,CESAR,AGUACHICA,INCENDIO FORESTAL,20011,0,0,0,0,0,0,0,8.248735219,-73.6227405
